newbookid,ratings_count,average_rating,predicted_rating
7181,12095,3.3,3.0
6343,12091,4.13,4.0
6784,12089,3.62,4.0
7026,12087,4.03,4.0
6169,12082,3.85,4.0
6911,12081,4.31,4.0
6913,12080,3.91,4.0
6317,12080,4.05,4.0
6866,12076,3.86,4.0
6976,12071,3.67,4.0
7850,12069,4.0,4.0
7123,12052,3.94,4.0
7271,12049,4.13,4.0
7970,12048,3.9,4.0
7380,12045,4.15,4.0
6167,12044,4.42,4.0
6655,12037,4.22,4.0
7586,12033,3.86,4.0
6828,12032,3.86,4.0
7311,12029,3.83,4.0
6935,12024,4.08,4.0
7649,12022,4.14,4.0
7570,12020,4.14,4.0
7902,12019,4.03,4.0
6611,12016,3.7,4.0
7204,12016,3.89,4.0
7349,12015,4.0,4.0
7736,12013,4.04,4.0
6504,12008,3.7,4.0
7188,11999,4.03,4.0
7158,11991,3.84,4.0
7229,11989,4.0,4.0
7709,11988,4.29,4.0
7135,11987,3.88,4.0
7454,11985,4.47,4.0
6794,11985,3.94,4.0
6466,11985,3.64,4.0
3885,11981,4.23,4.0
7890,11977,4.13,4.0
7735,11975,4.14,4.0
5740,11974,3.39,3.0
7743,11954,3.89,4.0
6640,11953,4.36,4.0
7062,11953,3.35,3.0
7362,11948,4.2,4.0
7392,11947,4.01,4.0
7724,11936,4.55,5.0
7880,11935,4.11,4.0
7878,11933,4.11,4.0
7511,11922,3.96,4.0
6959,11917,4.1,4.0
7991,11914,3.89,4.0
7012,11912,3.92,4.0
7238,11909,3.81,4.0
7661,11906,4.19,4.0
6801,11900,4.21,4.0
7222,11895,3.92,4.0
6734,11893,4.14,4.0
7931,11890,3.66,4.0
7004,11890,3.63,4.0
7080,11888,4.28,4.0
6821,11882,3.7,4.0
6506,11879,4.26,4.0
6532,11873,3.87,4.0
7133,11871,3.95,4.0
6620,11868,4.32,4.0
6596,11868,3.8,4.0
6668,11867,4.19,4.0
7832,11864,3.98,4.0
6992,11863,4.13,4.0
6627,11860,3.72,4.0
7442,11856,4.02,4.0
7321,11853,3.99,4.0
7136,11846,3.55,4.0
7445,11843,3.47,3.0
6867,11835,3.93,4.0
7006,11833,4.01,4.0
7691,11826,3.91,4.0
7935,11823,4.43,4.0
6704,11816,4.07,4.0
6727,11816,4.35,4.0
6791,11809,3.92,4.0
7452,11808,4.21,4.0
7165,11806,3.44,3.0
6440,11803,3.8,4.0
7282,11792,3.9,4.0
6862,11791,4.39,4.0
6852,11789,3.87,4.0
7185,11784,3.82,4.0
7719,11775,3.62,4.0
6534,11774,3.69,4.0
6863,11770,4.11,4.0
7294,11769,3.94,4.0
7976,11766,3.77,4.0
7821,11762,4.02,4.0
7469,11756,4.17,4.0
6817,11756,4.16,4.0
6999,11755,4.26,4.0
7746,11755,4.18,4.0
7025,11748,4.06,4.0
7300,11746,3.97,4.0
7303,11742,3.7,4.0
7110,11740,4.15,4.0
7429,11740,4.28,4.0
5412,11735,3.68,4.0
7064,11724,3.96,4.0
7254,11723,4.11,4.0
7775,11716,3.71,4.0
6498,11714,4.12,4.0
6677,11708,3.92,4.0
7412,11706,4.07,4.0
6625,11706,3.71,4.0
6108,11706,3.94,4.0
7763,11705,3.81,4.0
7556,11701,3.87,4.0
6750,11696,3.95,4.0
6219,11695,3.93,4.0
6812,11691,4.11,4.0
6456,11688,3.94,4.0
6350,11680,4.25,4.0
7758,11678,3.57,4.0
6997,11676,3.8,4.0
6720,11672,3.88,4.0
7279,11671,3.49,3.0
7365,11668,4.14,4.0
6292,11663,3.86,4.0
7111,11657,4.06,4.0
6584,11657,3.66,4.0
7174,11651,4.04,4.0
7629,11649,3.99,4.0
6983,11646,3.9,4.0
5991,11646,4.01,4.0
7885,11643,3.66,4.0
6948,11642,3.83,4.0
7402,11642,3.47,3.0
7382,11639,4.48,4.0
7378,11636,3.95,4.0
5848,11636,4.32,4.0
6871,11633,4.15,4.0
6449,11629,4.16,4.0
6137,11627,3.63,4.0
6760,11621,3.79,4.0
6619,11620,3.71,4.0
7347,11613,4.07,4.0
7475,11612,3.94,4.0
6410,11603,3.55,4.0
6413,11602,3.93,4.0
7406,11602,3.55,4.0
6362,11600,4.31,4.0
6765,11590,3.59,4.0
6944,11585,4.6,5.0
7750,11579,4.09,4.0
6034,11579,4.07,4.0
6722,11578,4.19,4.0
7553,11576,4.04,4.0
7432,11572,3.89,4.0
7386,11566,4.15,4.0
7396,11562,4.2,4.0
6685,11559,4.04,4.0
4970,11551,4.32,4.0
7331,11547,4.39,4.0
6987,11547,3.73,4.0
5847,11546,3.88,4.0
6414,11544,3.44,3.0
7774,11544,3.94,4.0
6550,11543,3.83,4.0
6433,11538,3.9,4.0
6900,11538,4.61,5.0
7149,11535,3.96,4.0
7532,11535,4.2,4.0
7904,11534,4.0,4.0
7354,11530,3.81,4.0
7751,11530,4.0,4.0
7734,11529,3.7,4.0
7903,11527,3.59,4.0
7353,11526,3.64,4.0
6598,11525,4.23,4.0
7147,11520,4.15,4.0
7170,11515,3.96,4.0
7696,11515,3.82,4.0
7687,11514,3.18,3.0
7631,11508,3.82,4.0
7531,11503,4.71,5.0
7834,11501,4.19,4.0
7474,11501,4.12,4.0
6618,11501,4.1,4.0
6890,11500,4.31,4.0
7529,11499,4.52,5.0
7359,11493,4.28,4.0
5946,11486,4.41,4.0
6995,11485,3.61,4.0
7304,11478,3.81,4.0
7150,11476,3.97,4.0
7178,11475,4.0,4.0
7000,11471,4.05,4.0
7163,11465,3.84,4.0
7319,11464,3.76,4.0
7072,11462,3.71,4.0
7059,11461,4.19,4.0
6508,11461,4.32,4.0
7827,11458,4.05,4.0
6971,11456,3.82,4.0
7297,11454,4.07,4.0
7180,11452,3.94,4.0
6882,11449,3.29,3.0
6452,11445,3.88,4.0
6110,11444,4.18,4.0
7538,11444,4.01,4.0
6041,11443,3.59,4.0
6916,11443,4.05,4.0
7968,11442,4.51,5.0
5963,11438,3.83,4.0
6977,11437,4.02,4.0
4544,11436,4.0,4.0
7014,11427,3.99,4.0
6621,11425,4.4,4.0
7699,11424,3.56,4.0
7313,11421,3.88,4.0
6443,11418,3.89,4.0
7272,11418,3.84,4.0
7003,11415,3.87,4.0
6630,11410,4.17,4.0
6827,11405,4.28,4.0
7803,11402,3.82,4.0
7230,11393,3.93,4.0
6829,11380,3.84,4.0
6747,11379,4.01,4.0
7401,11376,4.04,4.0
6491,11376,3.8,4.0
7868,11375,3.8,4.0
7793,11363,4.1,4.0
7837,11362,4.16,4.0
7201,11362,3.83,4.0
6220,11360,3.72,4.0
7571,11359,4.4,4.0
7249,11355,4.27,4.0
7367,11352,4.1,4.0
6288,11346,3.55,4.0
7771,11335,3.85,4.0
7438,11333,3.52,4.0
6542,11331,4.0,4.0
5739,11329,3.58,4.0
6521,11327,3.8,4.0
7695,11325,3.97,4.0
7489,11325,4.06,4.0
6810,11316,3.43,3.0
7426,11315,3.94,4.0
7427,11308,3.82,4.0
6275,11306,4.18,4.0
7924,11299,4.19,4.0
6358,11293,4.28,4.0
7411,11291,4.07,4.0
7242,11289,3.88,4.0
7252,11286,4.17,4.0
7773,11285,3.74,4.0
7340,11283,4.05,4.0
7285,11283,4.05,4.0
6250,11282,3.75,4.0
7949,11282,4.06,4.0
7077,11282,4.04,4.0
7235,11279,4.09,4.0
8000,11279,3.65,4.0
7772,11272,4.2,4.0
7632,11271,3.69,4.0
7184,11268,3.52,4.0
6885,11267,4.11,4.0
7720,11264,3.73,4.0
7490,11263,3.9,4.0
6544,11262,3.71,4.0
7512,11261,4.16,4.0
7157,11251,3.98,4.0
6856,11250,4.17,4.0
6672,11246,3.81,4.0
7769,11240,4.28,4.0
4581,11235,3.95,4.0
6808,11234,4.05,4.0
7525,11231,4.05,4.0
7497,11230,3.55,4.0
7729,11229,4.05,4.0
7605,11227,3.58,4.0
7088,11226,3.79,4.0
7448,11223,4.4,4.0
7212,11216,3.93,4.0
7479,11215,3.95,4.0
7993,11209,3.72,4.0
7048,11207,4.32,4.0
6622,11205,3.21,3.0
7358,11185,3.98,4.0
7559,11184,3.54,4.0
4654,11181,3.96,4.0
6988,11180,3.71,4.0
6578,11176,4.2,4.0
7906,11174,4.22,4.0
6835,11172,3.67,4.0
7210,11171,3.87,4.0
6766,11166,4.18,4.0
7625,11164,4.14,4.0
7862,11162,4.11,4.0
6921,11156,4.27,4.0
7703,11142,4.28,4.0
6721,11137,3.83,4.0
7097,11128,4.19,4.0
7633,11125,4.35,4.0
7338,11118,3.86,4.0
6647,11118,3.6,4.0
6095,11112,4.04,4.0
7664,11107,4.09,4.0
6955,11107,3.99,4.0
7833,11106,4.14,4.0
7641,11104,3.8,4.0
7744,11101,3.86,4.0
7856,11099,3.74,4.0
7637,11098,3.87,4.0
6850,11093,3.14,3.0
7767,11092,3.75,4.0
6906,11086,3.88,4.0
7466,11080,4.08,4.0
7577,11078,3.82,4.0
7749,11076,4.25,4.0
6909,11074,3.58,4.0
7320,11070,4.18,4.0
7253,11066,3.56,4.0
7171,11065,3.75,4.0
7914,11063,4.31,4.0
7616,11063,4.52,5.0
7682,11058,4.2,4.0
6527,11057,4.21,4.0
7519,11054,3.89,4.0
6883,11051,3.79,4.0
7335,11051,3.79,4.0
6848,11045,3.46,3.0
7986,11042,4.2,4.0
7439,11041,3.79,4.0
7917,11036,4.0,4.0
6593,11023,3.76,4.0
7552,11023,4.2,4.0
7741,11021,3.96,4.0
7840,11017,3.96,4.0
7765,11015,4.32,4.0
7255,11014,3.74,4.0
7189,11011,3.77,4.0
6595,11010,4.39,4.0
6503,11010,3.87,4.0
7634,11001,3.44,3.0
7207,10999,4.18,4.0
7268,10999,4.24,4.0
7263,10996,4.14,4.0
7961,10993,3.3,3.0
3564,10991,4.08,4.0
7417,10987,3.79,4.0
7812,10986,3.47,3.0
7790,10985,3.66,4.0
6588,10983,4.01,4.0
7137,10982,3.84,4.0
6833,10982,3.95,4.0
7293,10977,4.03,4.0
7802,10975,4.15,4.0
6706,10974,3.67,4.0
6924,10972,3.82,4.0
3786,10970,4.38,4.0
7730,10966,3.52,4.0
6968,10964,4.15,4.0
7049,10963,4.05,4.0
5219,10961,4.22,4.0
6809,10959,3.73,4.0
7630,10959,4.33,4.0
5552,10958,4.16,4.0
7324,10955,4.03,4.0
7958,10954,3.65,4.0
7433,10954,3.81,4.0
6055,10946,4.03,4.0
6897,10945,4.06,4.0
6803,10943,4.13,4.0
7492,10938,4.09,4.0
6474,10931,4.24,4.0
7061,10922,3.34,3.0
6099,10919,4.22,4.0
6858,10910,4.35,4.0
7654,10907,3.96,4.0
7459,10907,3.9,4.0
7494,10905,3.61,4.0
5908,10904,3.71,4.0
7465,10901,3.99,4.0
7873,10900,3.92,4.0
7142,10899,3.49,3.0
6930,10894,4.18,4.0
7483,10884,4.03,4.0
7998,10866,3.09,3.0
7151,10862,3.96,4.0
7680,10861,4.07,4.0
7214,10859,3.86,4.0
7276,10849,3.9,4.0
6901,10844,4.22,4.0
7177,10841,3.76,4.0
7667,10841,3.93,4.0
7584,10840,4.0,4.0
7645,10837,4.02,4.0
6576,10835,3.3,3.0
7113,10835,3.82,4.0
5454,10835,4.45,4.0
7530,10831,3.75,4.0
6969,10830,4.24,4.0
7975,10827,4.15,4.0
7160,10821,4.08,4.0
7915,10814,4.22,4.0
7657,10809,3.84,4.0
7215,10809,4.05,4.0
7348,10808,4.39,4.0
7385,10808,4.13,4.0
6774,10807,3.86,4.0
7200,10800,3.42,3.0
7708,10793,3.51,4.0
6990,10793,3.49,3.0
6839,10790,3.96,4.0
6949,10790,3.85,4.0
7877,10788,3.75,4.0
6325,10786,4.11,4.0
6234,10785,3.82,4.0
7861,10784,3.92,4.0
7547,10779,4.42,4.0
7355,10773,3.74,4.0
7786,10772,4.23,4.0
6830,10768,4.12,4.0
7600,10765,4.05,4.0
6691,10762,3.8,4.0
7607,10761,4.27,4.0
7456,10755,4.2,4.0
6896,10752,3.69,4.0
7963,10745,4.04,4.0
7711,10733,3.98,4.0
7085,10730,4.04,4.0
7679,10729,4.45,4.0
7788,10729,3.56,4.0
7257,10717,3.94,4.0
6946,10714,3.68,4.0
7596,10713,4.01,4.0
6267,10712,3.29,3.0
7908,10705,3.89,4.0
6936,10702,4.15,4.0
7284,10693,4.15,4.0
7714,10692,4.29,4.0
7333,10690,4.26,4.0
7414,10688,3.76,4.0
7795,10687,3.1,3.0
7755,10684,3.95,4.0
7955,10682,3.79,4.0
7866,10682,3.64,4.0
7496,10679,4.09,4.0
7202,10678,3.84,4.0
7565,10669,3.54,4.0
7292,10668,3.68,4.0
6735,10666,4.09,4.0
7506,10663,3.83,4.0
7575,10663,4.43,4.0
7715,10663,4.09,4.0
7131,10660,3.88,4.0
7899,10648,4.16,4.0
7291,10647,4.07,4.0
7053,10647,3.85,4.0
7032,10645,3.84,4.0
7398,10644,3.79,4.0
7663,10642,3.95,4.0
7791,10640,3.92,4.0
7092,10633,4.25,4.0
7548,10632,4.09,4.0
7148,10631,4.48,4.0
7985,10631,3.81,4.0
7493,10630,4.05,4.0
6539,10629,4.01,4.0
7660,10627,4.0,4.0
7223,10626,4.05,4.0
6746,10622,3.93,4.0
7518,10621,2.93,3.0
7144,10619,4.08,4.0
7502,10616,3.61,4.0
7762,10616,3.79,4.0
7608,10615,4.33,4.0
6800,10615,3.7,4.0
6656,10615,4.02,4.0
7579,10610,3.83,4.0
7974,10608,4.25,4.0
7794,10608,3.41,3.0
7921,10605,3.67,4.0
7797,10603,3.94,4.0
7799,10602,3.73,4.0
7879,10601,4.2,4.0
7830,10598,3.54,4.0
7839,10587,3.65,4.0
7828,10585,3.58,4.0
7093,10584,3.48,3.0
6507,10576,3.84,4.0
7173,10569,3.76,4.0
7376,10567,3.68,4.0
7508,10567,4.09,4.0
6859,10561,3.69,4.0
7675,10561,4.25,4.0
7329,10560,4.2,4.0
7716,10552,3.84,4.0
7460,10544,3.8,4.0
7619,10544,4.17,4.0
7622,10535,3.41,3.0
7404,10532,3.22,3.0
6248,10525,4.22,4.0
7371,10513,4.42,4.0
7665,10505,4.0,4.0
7357,10500,4.21,4.0
7473,10496,4.17,4.0
7808,10495,3.89,4.0
7389,10482,3.94,4.0
6738,10479,4.28,4.0
6206,10479,4.11,4.0
6796,10475,3.52,4.0
7250,10474,3.96,4.0
7231,10473,3.74,4.0
7820,10461,3.78,4.0
6819,10461,3.69,4.0
7128,10460,3.38,3.0
7251,10456,4.16,4.0
7375,10450,3.83,4.0
7932,10449,3.8,4.0
7017,10444,4.01,4.0
7449,10444,4.25,4.0
7352,10440,3.42,3.0
6970,10437,4.31,4.0
7895,10432,3.46,3.0
7576,10432,4.17,4.0
7391,10430,3.72,4.0
7717,10428,3.87,4.0
7539,10424,3.97,4.0
7648,10415,3.52,4.0
7434,10414,3.92,4.0
7926,10409,3.59,4.0
7248,10408,3.97,4.0
7084,10396,3.86,4.0
7739,10394,3.93,4.0
6806,10390,3.83,4.0
7024,10389,4.2,4.0
7796,10389,3.6,4.0
7542,10383,4.24,4.0
7374,10379,4.07,4.0
7564,10368,4.36,4.0
7527,10365,3.69,4.0
7897,10362,4.34,4.0
6769,10353,3.58,4.0
7125,10352,4.02,4.0
7567,10351,4.09,4.0
7707,10347,3.81,4.0
7341,10342,4.21,4.0
7395,10341,3.49,3.0
7096,10338,3.67,4.0
7593,10334,3.6,4.0
7602,10332,4.22,4.0
7104,10325,3.68,4.0
6989,10319,3.54,4.0
7052,10318,4.26,4.0
7476,10312,4.25,4.0
4857,10309,4.25,4.0
7858,10308,4.04,4.0
7373,10305,4.11,4.0
5649,10303,3.96,4.0
7073,10301,4.22,4.0
7959,10300,3.93,4.0
6847,10298,3.54,4.0
7281,10297,3.93,4.0
7431,10292,3.86,4.0
7852,10292,3.94,4.0
6823,10286,3.66,4.0
7943,10285,3.93,4.0
7138,10280,4.17,4.0
7168,10279,4.38,4.0
7965,10276,3.94,4.0
7288,10273,4.04,4.0
7558,10271,4.29,4.0
7781,10271,3.95,4.0
6495,10270,3.08,3.0
6881,10267,3.87,4.0
7777,10266,3.76,4.0
7491,10265,3.76,4.0
5526,10257,4.09,4.0
7002,10235,3.86,4.0
7216,10233,3.8,4.0
5613,10230,3.39,3.0
7798,10227,4.08,4.0
6893,10223,3.62,4.0
7482,10214,3.97,4.0
6676,10211,4.08,4.0
7923,10211,3.62,4.0
7458,10205,3.59,4.0
7678,10201,3.62,4.0
7864,10200,3.6,4.0
7197,10200,3.58,4.0
7372,10198,3.47,3.0
7670,10195,3.98,4.0
7289,10193,4.21,4.0
6739,10188,4.18,4.0
7994,10188,3.98,4.0
7809,10177,4.12,4.0
7603,10172,3.88,4.0
5283,10166,4.04,4.0
7672,10164,3.46,3.0
7952,10154,3.74,4.0
7801,10147,4.1,4.0
7981,10140,4.15,4.0
7299,10138,3.95,4.0
7748,10135,3.86,4.0
7676,10131,3.7,4.0
7418,10126,3.73,4.0
7857,10123,3.95,4.0
7589,10113,3.95,4.0
6925,10112,4.04,4.0
7256,10112,4.0,4.0
7673,10110,4.26,4.0
7018,10099,3.22,3.0
7535,10098,3.98,4.0
7572,10096,3.66,4.0
6705,10089,3.87,4.0
7805,10086,3.91,4.0
7693,10085,3.86,4.0
6428,10082,3.71,4.0
7488,10075,3.91,4.0
7042,10074,4.11,4.0
6792,10073,4.05,4.0
7745,10060,3.99,4.0
7628,10043,3.9,4.0
7081,10042,3.43,3.0
7621,10037,3.97,4.0
7727,10018,3.6,4.0
7927,10014,3.8,4.0
6271,10008,3.76,4.0
7871,10006,4.07,4.0
5496,10005,4.14,4.0
7161,10004,3.44,3.0
6566,10002,3.88,4.0
7444,10000,4.09,4.0
7760,9995,4.25,4.0
7120,9981,3.79,4.0
7262,9974,4.02,4.0
7079,9953,4.07,4.0
7195,9949,3.24,3.0
7504,9946,3.76,4.0
7587,9944,4.27,4.0
7937,9934,3.82,4.0
7647,9933,4.08,4.0
7145,9927,4.0,4.0
7486,9926,4.04,4.0
7346,9922,3.75,4.0
7804,9919,3.98,4.0
6464,9916,3.87,4.0
7310,9915,4.07,4.0
7152,9912,4.18,4.0
7585,9891,4.71,5.0
7213,9884,3.97,4.0
7164,9880,3.78,4.0
7704,9878,3.68,4.0
7091,9878,3.78,4.0
7450,9867,4.32,4.0
7035,9850,3.98,4.0
7916,9836,4.22,4.0
7471,9835,4.41,4.0
7960,9827,3.9,4.0
6318,9823,3.85,4.0
7759,9822,3.78,4.0
7913,9822,3.63,4.0
7484,9818,3.66,4.0
7368,9815,3.75,4.0
4976,9815,4.11,4.0
7816,9809,3.6,4.0
6834,9807,3.82,4.0
7978,9805,4.49,4.0
7369,9799,4.18,4.0
6431,9798,3.44,3.0
7307,9794,4.08,4.0
7953,9794,3.78,4.0
6388,9793,3.89,4.0
7618,9792,4.67,5.0
7453,9789,3.79,4.0
7912,9788,3.82,4.0
7010,9787,4.14,4.0
7782,9784,4.26,4.0
7674,9781,3.51,4.0
7179,9773,3.5,4.0
7967,9758,4.11,4.0
6438,9757,4.18,4.0
7517,9754,3.85,4.0
7825,9739,4.02,4.0
7480,9733,2.84,3.0
7363,9728,3.88,4.0
7941,9727,3.95,4.0
7884,9725,3.34,3.0
7379,9723,3.43,3.0
7698,9722,3.65,4.0
7440,9718,4.02,4.0
7462,9715,4.07,4.0
7905,9714,4.16,4.0
7818,9713,4.72,5.0
7499,9705,3.66,4.0
7514,9701,3.94,4.0
5913,9694,3.71,4.0
7574,9689,3.79,4.0
6664,9686,3.73,4.0
7595,9668,4.23,4.0
7266,9666,3.53,4.0
6838,9664,3.99,4.0
7360,9662,3.96,4.0
7946,9658,4.17,4.0
7613,9647,4.15,4.0
7701,9638,3.89,4.0
7989,9635,3.74,4.0
7841,9630,3.94,4.0
7838,9629,4.19,4.0
6979,9627,2.76,3.0
6767,9623,4.06,4.0
7886,9622,3.92,4.0
7182,9620,4.09,4.0
6775,9609,3.62,4.0
7712,9608,3.86,4.0
6888,9602,4.16,4.0
7568,9592,4.25,4.0
7485,9584,3.89,4.0
7733,9565,3.75,4.0
7753,9564,3.75,4.0
7702,9563,4.09,4.0
7544,9560,4.18,4.0
7154,9558,3.69,4.0
7933,9558,3.78,4.0
6266,9557,3.92,4.0
7420,9551,4.58,5.0
7987,9535,3.32,3.0
7620,9531,3.75,4.0
6756,9520,3.88,4.0
7713,9506,3.76,4.0
7537,9490,3.77,4.0
7789,9481,4.36,4.0
7859,9480,3.83,4.0
7366,9478,3.69,4.0
7651,9474,3.71,4.0
7526,9459,3.92,4.0
7870,9421,3.6,4.0
7688,9421,4.24,4.0
6109,9411,4.14,4.0
7413,9402,3.53,4.0
7221,9400,3.5,4.0
7855,9400,3.78,4.0
7849,9396,3.87,4.0
7159,9395,3.94,4.0
7390,9389,4.11,4.0
7982,9380,3.9,4.0
7966,9376,4.16,4.0
6682,9374,3.37,3.0
6675,9370,3.5,4.0
7787,9365,4.02,4.0
7067,9349,3.94,4.0
7393,9349,4.19,4.0
7706,9349,3.68,4.0
7671,9346,3.94,4.0
4963,9337,4.07,4.0
7829,9332,3.64,4.0
7836,9316,3.97,4.0
7594,9315,3.96,4.0
7563,9313,3.83,4.0
7700,9312,3.87,4.0
7806,9311,4.19,4.0
7515,9308,3.84,4.0
7668,9302,3.93,4.0
7510,9299,3.51,4.0
6748,9293,4.07,4.0
7139,9282,3.8,4.0
6608,9270,4.28,4.0
7874,9263,3.48,3.0
7543,9252,3.98,4.0
7835,9252,3.83,4.0
7764,9249,4.11,4.0
5595,9240,3.93,4.0
7117,9231,3.76,4.0
7046,9228,3.9,4.0
7265,9228,3.55,4.0
7930,9223,4.31,4.0
7597,9218,4.02,4.0
7887,9213,4.05,4.0
6963,9210,3.05,3.0
7854,9209,3.77,4.0
7845,9196,4.07,4.0
7888,9188,3.9,4.0
7119,9184,4.11,4.0
7076,9172,3.88,4.0
7040,9165,3.96,4.0
7892,9144,3.84,4.0
7811,9139,3.84,4.0
7394,9136,3.86,4.0
7302,9134,4.34,4.0
7685,9132,3.5,4.0
7929,9131,3.81,4.0
7893,9121,3.62,4.0
7962,9117,4.12,4.0
7383,9115,4.21,4.0
7826,9113,3.43,3.0
7997,9107,3.68,4.0
7851,9106,3.47,3.0
7705,9092,3.47,3.0
7601,9085,3.36,3.0
7697,9082,4.23,4.0
7677,9081,4.3,4.0
7847,9081,3.2,3.0
6069,9081,3.92,4.0
7766,9071,3.64,4.0
7388,9071,3.62,4.0
7957,9068,3.9,4.0
7243,9056,4.32,4.0
6895,9056,3.24,3.0
7971,9054,3.92,4.0
7384,9053,4.23,4.0
7718,9031,4.37,4.0
7875,9029,4.18,4.0
7972,9028,3.64,4.0
7844,9021,4.1,4.0
7655,9020,4.05,4.0
7761,9015,3.72,4.0
7779,9012,4.11,4.0
7883,9008,3.62,4.0
7813,9003,3.83,4.0
7590,8999,3.56,4.0
6238,8979,4.36,4.0
7944,8978,3.85,4.0
7659,8911,3.63,4.0
7768,8905,4.13,4.0
7220,8888,4.13,4.0
5955,8881,4.01,4.0
7940,8861,3.92,4.0
7983,8843,3.44,3.0
6572,8839,3.94,4.0
6379,8834,4.19,4.0
7843,8829,3.72,4.0
7156,8827,3.77,4.0
6297,8822,4.34,4.0
7283,8812,3.95,4.0
7896,8812,3.94,4.0
7973,8795,3.4,3.0
7464,8768,4.18,4.0
7692,8732,4.01,4.0
7882,8718,3.59,4.0
7642,8683,3.72,4.0
7900,8683,3.95,4.0
7988,8673,3.77,4.0
7566,8666,3.76,4.0
7206,8664,4.38,4.0
7437,8659,3.82,4.0
7928,8650,3.8,4.0
7925,8645,3.64,4.0
7609,8639,4.06,4.0
6295,8634,3.59,4.0
7339,8634,3.82,4.0
6857,8620,3.66,4.0
7684,8585,3.69,4.0
7977,8573,3.86,4.0
7447,8568,4.29,4.0
7980,8565,3.8,4.0
7582,8553,3.42,3.0
7910,8544,3.53,4.0
5350,8516,3.67,4.0
7141,8505,3.84,4.0
7995,8502,4.12,4.0
7922,8492,3.96,4.0
7305,8479,4.02,4.0
7853,8471,3.95,4.0
7078,8458,2.84,3.0
6461,8457,3.79,4.0
7846,8450,3.47,3.0
7422,8447,3.67,4.0
6455,8441,3.95,4.0
7898,8441,3.77,4.0
7550,8424,3.99,4.0
7639,8405,3.89,4.0
7562,8397,4.18,4.0
5785,8392,3.85,4.0
7872,8344,4.3,4.0
7598,8344,4.07,4.0
7409,8320,4.1,4.0
7561,8318,4.01,4.0
7635,8317,4.11,4.0
7822,8317,3.14,3.0
7060,8292,3.74,4.0
7756,8254,3.65,4.0
5556,8234,4.31,4.0
7938,8216,3.39,3.0
7778,8206,4.15,4.0
7984,8203,3.88,4.0
7686,8201,4.18,4.0
7364,8185,4.36,4.0
7901,8182,3.96,4.0
7964,8168,3.55,4.0
7934,8164,3.85,4.0
7513,8106,4.05,4.0
7495,8094,4.12,4.0
7954,8068,3.7,4.0
7979,8057,4.1,4.0
7737,8021,3.75,4.0
5788,7983,4.16,4.0
7950,7974,3.99,4.0
5850,7967,3.75,4.0
7810,7925,3.92,4.0
7351,7920,3.79,4.0
4680,7905,3.88,4.0
4732,7886,4.08,4.0
7911,7861,3.63,4.0
7694,7857,4.1,4.0
6253,7834,3.78,4.0
6587,7821,3.9,4.0
6708,7814,4.07,4.0
7919,7792,3.64,4.0
7842,7742,3.9,4.0
7947,7739,4.02,4.0
7881,7735,4.24,4.0
7909,7730,4.11,4.0
6657,7714,4.29,4.0
7996,7693,3.69,4.0
6005,7655,3.98,4.0
6365,7654,3.75,4.0
7298,7646,4.06,4.0
6943,7545,3.66,4.0
7918,7533,4.22,4.0
6105,7504,3.57,4.0
6929,7442,3.93,4.0
7990,7407,3.72,4.0
7162,7376,4.26,4.0
7869,7365,4.2,4.0
6405,7261,3.65,4.0
6381,7107,3.55,4.0
6711,7086,3.59,4.0
7800,6998,4.02,4.0
7115,6997,3.68,4.0
6894,6962,3.89,4.0
7823,6749,3.63,4.0
7894,6123,3.9,4.0
7752,6113,3.74,4.0
7301,6029,3.97,4.0
7666,5939,3.58,4.0
5445,5873,4.14,4.0
7443,5804,3.72,4.0
7907,5687,3.94,4.0
7528,5434,3.89,4.0
6825,5354,3.87,4.0
7757,5178,3.7,4.0
6986,4911,4.13,4.0
7322,4886,3.89,4.0
7153,4842,3.93,4.0
7501,4528,4.29,4.0
7807,4281,3.73,4.0
7604,3427,4.48,4.0
